universidad;candidateId
Instituto Argentina;6306d6099fa239004bdf0759
San Ignacio Del Oyola;6306d82b594e18004af0fee7
Universidad De Piura;630d071ad7fa700008e9aea4
Universidad San Ignacio De Loyola;6306d63c594e18004af0d736
Universidad Privada Del Norte;630d389db92f4f0008c0fd9f
Universidad Nacional Del Callao;630d39d3b92f4f0008c0fe87
Instituto Privado Cibertec;630d5e4c1e599d0009d8c2a5
Instituto Certus;630d5f9a29da5b0008a2db45
Certus;630d6bef4253530009aeb476
Administración;630d6f444253530009aeb5b7
Universidad Cesar Vallejo.;630d6fad9bdb400009f442c8
Certus;630d70a71d665a00086f9900
Certus;630d77879bdb400009f44511
Universidad Nacional De San Antonio Abad Del Cusco - Unsaac;630d7e907e5d980009c6e0a5
Inside Group;630d7e907e5d980009c6e0a5
Instituto De Idiomas De  Unsaac;630d7e907e5d980009c6e0a5
Universidad Nacional De San Antonio Abad Del Cusco - Unsaac;630d7e907e5d980009c6e0a5
Instituto De Formación Bancaria;6306d852594e18004af0ffe4
Certus;630d8ceb1d665a00086fa1bf
Senati;630d8ceb1d665a00086fa1bf
I.e.p. Virgen Del Rosario;630d8ceb1d665a00086fa1bf
Sise;630d95409bdb400009f44f15
Computron;630d95409bdb400009f44f15
Zegel Ipae;6306d87b594e18004af10675
Universidad Privada Del Norte;6306d63d594e18004af0dc5e
Universidad Alas Peruanas;6306d802594e18004af0f3be
Universidad Tecnológica Del Perú-utp;630e3d989bdb400009f4573d
Istp Cibertec;630e3d989bdb400009f4573d
Nuestra Señora Del Monserrat;630e4f807e5d980009c6f4e7
Instituto Peruano De Administración De Empresas - Ipae;630e4fe17e5d980009c6f509
Eiger;630e863a516b7b0008dd5dfc
Eiger;630e863a516b7b0008dd5dfc
Upc;630e863a516b7b0008dd5dfc
Cepeban;630e863a516b7b0008dd5dfc
Universidad Privada Del Norte - Upn;630e8bd0516b7b0008dd5eb5
Universidad Nacional De La Amazonía Peruana;6306d6dd9fa239004bdf1eb5
Universidad Católica Sedes Sapientiae - Ucss;6306d82b594e18004af0fe63
Instituto Superior Tecnológico Público;6306d82b594e18004af0fe63
Idat;630e9f761d665a00086fbd98
Ifb Certus;630eada01d665a00086fbf4a
Instituto San Ignacio De Loyola;630665b89fa239004bddc497
Universidad Ricardo Palma;6306d8179fa239004bdf2d7f
Universidad Autónoma Del Perú - Ua;630ec5ab9bdb400009f46e20
Universidad San Ignacio De Loyola;630ed0d61d665a00086fc39b
Instituto Cesca;630ed0d61d665a00086fc39b
Ceptro Columbia;630ed87b9bdb400009f47012
María Rosario Araoz;630665bc594e18004af08234
;"pinto"""
Universidad Alas Peruanas - Uap;630f5d787e5d980009c70cba
Andrés Bello;630f5d787e5d980009c70cba
Instituto De Formación Bancaria - Ifb;630f61885a5f2e0009f8ac4d
Icpna;630f61885a5f2e0009f8ac4d
Daniel Alomia Robles #115;630f61885a5f2e0009f8ac4d
Inca Garcilaso De La Vega;6306d8179fa239004bdf2851
Sise;630f96cd5a5f2e0009f8bdf1
Sise;630f96cd5a5f2e0009f8bdf1
Universidad Privada Norbert Wiener (uwiener);630f9d077e5d980009c725f7
Universidad Tecnológica Del Perú (utp);6306d82b594e18004af0ff83
Joseph And Mery High School;6306d82b594e18004af0ff83
Sise;630fa0ea516b7b0008dd894a
Universidad Nacional Agraria La Molina - La Molina;6306d8179fa239004bdf2a0d
Universidad San Ignacio De Loyola - Usil;6306d6099fa239004bdf0399
Universidad Tecnológica Del Perù;630fd3429bdb400009f4a132
Senati;630fd3429bdb400009f4a132
Universidad Privada Telesup;6306d63d594e18004af0dd30
Universidad Nacional Federico Villarreal;6306d63c594e18004af0d844
Universidad Cesar Vallejo;630ffd4e7e5d980009c74e82
Instituto De Formación Bancaria - Ifb;630ffedf5a5f2e0009f8efcc
Centro De Informatica Y Telecomunicacion De La Universidad Nacional  De Tumbes;630fff6c5a5f2e0009f8f002
Instituto Sise;63101bc74253530009af3724
Universidad Nacional Del Callao - Unac;6306d853594e18004af1006e
Universidad Inca Garcilaso De La Vega - Uigv;631028df5a5f2e0009f8ff85
Universidad De San Martin De Porres - Usmp;631028df5a5f2e0009f8ff85
Universidad Inca Garcilaso De La Vega - Uigv;631028df5a5f2e0009f8ff85
Universidad Tecnologica Del Perú;6306d8179fa239004bdf2689
Cepeban;631046294253530009af413d
Zegel Ipae;63104c145a5f2e0009f90835
Cibertec;631056af5a5f2e0009f908ea
Instituto Cultural Peruano Norteamericano;631056af5a5f2e0009f908ea
Universidad Cesar Vallejo - Ucv;631056af5a5f2e0009f908ea
Ipae;6310a55b5a5f2e0009f90b3d
Instituto De Formación Bancaria;6310a55b5a5f2e0009f90b3d
Ifb;6310a55b5a5f2e0009f90b3d
Campus Los Olivos;6310bb804253530009af4875
Campus Independencia;6310bb804253530009af4875
Universidad Tecnológica Del Perú;6310c17b5a5f2e0009f9104b
Instituto Superior Certus;6310c17b5a5f2e0009f9104b
Universidad Tecnológica Del Perú;6306d777594e18004af0e923
Toribio De Luzuriaga Y Mejía;6306d777594e18004af0e923
Universidad Privada Del Norte - Unp;6310d7429bdb400009f4d8f9
Certus;6310d74b516b7b0008ddd58a
Universidad Tecnológica Del Perú;6310f0d01d665a0008703762
Universidad Tecnológica Del Perú;631109f57e5d980009c79124
Unfv;63110a109bdb400009f4fa94
Universidad Nacional De San Antonio Abab Del Cusco;63110b239bdb400009f4fb22
Certus;63110ef8516b7b0008ddf641
Fe Y Alegría N 10;63111ffb4253530009af7954
Universidad Católica Sedes Sapientiae - Ucss;63111ffb4253530009af7954
Instituto San Ignacio De Loyola Isil;6306d802594e18004af0f706
Instituto Cultural Peruano Norteamericano - Icpna;631124d17e5d980009c79bb5
Universidad Privada De Norte;631124d17e5d980009c79bb5
Universidad Nacional De Piura;6306d802594e18004af0f760
Escuela Nacional De Estadística E Informática;6306d802594e18004af0fad8
Universidad Cesar Vallejo;6306d802594e18004af0fad8
Universidad Privada Telesup;631168ca7e5d980009c7b5de
Universidad De San Martín De Porres;6306d853594e18004af100e6
Colegio Marianista;6306d853594e18004af100e6
Universidad Nacional Del Callao;631166067e5d980009c7b49c
Universidad Cesar Vallejo;6306d63d594e18004af0dcc4
I.e Villa Limatambo 7106;63118c3f8ad71a0008d6c824
Universidad Privada Del Norte;63119faff4622c0008c18647
Universidad Privada Del Norte;63120bce5073940008a1f648
Certus;6306d777594e18004af0f043
Universidad Tecnologica Del Peru;631228135073940008a1fec0
Idat;63122b558ad71a0008d6d60e
Institutoinstitutotecnico Superior De Administración De Empresas;631256826442660008f376b5
Universidad  Privada  Del Norte;631256826442660008f376b5
Universidad Cesar Vallejo;6306d82b594e18004af0fe03
Universidad Inca Garcilaso De La Vega;6306d82b594e18004af0fe03
Universidad Inca Garcilaso De La Vega;6306d82b594e18004af0fe03
Senati;631268290d11cc000ad2efab
Sise;631275810d11cc000ad2f5e1
Centro Peruano De Estudios Bancarios - Cepeban;6312757d0d11cc000ad2f5de
Universidad San Ignacio De Loyola - Usil;63127e158ad71a0008d6fd53
Universidad Privada Del Norte - Unp;631280468ad71a0008d6fe12
Virgen De La Puerta;631280468ad71a0008d6fe12
Universidad Nacional Mayor De San Marcos;6306d6dd9fa239004bdf1e7f
Universidad Nacional Del Callao;6306d6dd9fa239004bdf1e7f
Universidad Nacional Mayor De San Marcos;6306d6dd9fa239004bdf1e7f
Liceo Naval Contralmirante Lizardo Montero;6306d6dd9fa239004bdf1e7f
Instituto De Educacion Superior Tecnologico Unitek;6312c8555073940008a244af
Superintendencia De Transporte Terrestre, Carga Y Mercancias (sutran);631242cd6442660008f368a2
Superintendencia De Transporte Terrestre, Carga Y Mercancias (sutran);631242cd6442660008f368a2
Osce;631242cd6442660008f368a2
Escuela Nacional De Administracion Publica (enap);631242cd6442660008f368a2
Escuela Nacional De Administracion Publica (enap);631242cd6442660008f368a2
Escuela Nacional De Estudios Gubarnamentales (enap);631242cd6442660008f368a2
Escuela Nacional De Estudios Gubarnamentales (enap);631242cd6442660008f368a2
Global Challenge;631242cd6442660008f368a2
Superintendencia De Transportes Terrestre De Personas, Carga Y Mercancias (sutran);631242cd6442660008f368a2
Superintendencia De Transporte Terrestre De Personas, Carga Y Mercancias (sutran);631242cd6442660008f368a2
Instituto Sudamericano De Capacitacion De Capacitacion Profesional;631242cd6442660008f368a2
Colegio De Licenciados En Administracion De Junin;631242cd6442660008f368a2
Instituto Sudamericano De Capacitacion Profesional;631242cd6442660008f368a2
Universidad Continental De Ciencias E Ingeniería - Ucci;631242cd6442660008f368a2
Universidad Continental De Ciencias E Ingeniería - Ucci;631242cd6442660008f368a2
Universidad Continental De Ciencias E Ingeniería - Ucci;631242cd6442660008f368a2
Universidad Continental De Ciencias E Ingeniería - Ucci;631242cd6442660008f368a2
Universidad Nacional Del Centro Del Peru;631242cd6442660008f368a2
Universidad Continental De Ciencias E In;631242cd6442660008f368a2
Universidad Nacional Del Centro Del Peru;631242cd6442660008f368a2
Universidad Continental De Ciencias E Ingenieria;631242cd6442660008f368a2
Certus;6306d8179fa239004bdf2e21
Británico;6306d777594e18004af0e6b3
Idat;6306d70e9fa239004bdf2150
Isil;631659670d11cc000ad39714
Universidad Cesar Vallejo;6317658fe5ee99003f0aa504
Universidad De San Martín De Porres;6306d8179fa239004bdf28a5
Colegio Parroquial San José Bellavista Callao;6306d8179fa239004bdf28a5
Universidad Privada Del Norte;6306d802594e18004af0f4d2
Icpna;6306d802594e18004af0f4d2
Universidad San Martín De Porres;6318d1339bc8d90009563dee
Instituto De Formación Bancaria - Ifb;6318d4318a691c00087c1f7f
Instituto Sise;6318d73919d98e0008e99674
Certus;6306d802594e18004af0fa78
Telesup;6318fedb1c7bdc00081ba212
Universidad Peruana De Ciencias Aplicadas - Upc;6318ed821c7bdc00081b9bb6
Instituto De Formación Bancaria - Ifb;6318ed821c7bdc00081b9bb6
Universidad Nacional Federico Villarreal;631910cf1c7bdc00081bad11
Universidad Privada Del Norte;63191dd319d98e0008e9bacd
Universidad Nacional Agraria De La Selva - Unas;6306d777594e18004af0e695
Instituto Idat;631923ba8a691c00087c48ff
I.e Independencia;6319295d9bc8d900095669c7
Addis;63192bc91c7bdc00081bb97a
Universidad Ricardo Palma;631948461c7bdc00081bc6f8
Universidad Peruana De Las Américas;631948461c7bdc00081bc6f8
Universidad Cesar Vallejo;631949178a691c00087c5d98
Universidad Tecnológica Del Perú;63194c678a691c00087c6039
Cepeban;63194c678a691c00087c6039
Universidad Tecnología Del Peru;63194f51cfc3230008d96bcc
I.s.t.p Frederick Winslow Taylor;63194f51cfc3230008d96bcc
Universidad San Ignacio De Loyola - Usil;63194fbd8a691c00087c61c3
Universidad Tecnologica Del Perú;6319524bcfc3230008d96d7b
Instituto Idat;6319553ccfc3230008d9707e
Universidad Privada Del Norte;631952331c7bdc00081bccc6
Zegel Ipae;631955428a691c00087c6662
Ifb - Certus;631955428a691c00087c6662
Unac;631956249bc8d90009568215
Universidad Tecnológica Del Perú;63195614c31a670008a59a1a
Universidad De Ciencias Aplicadas;63195a19c31a670008a59b5f
Le Cordon Bleu Peru;63195a19c31a670008a59b5f
Universidad Continental;63195a578a691c00087c68ff
Avansys;63195a578a691c00087c68ff
I.s.t. El Buen Pastor;63195a578a691c00087c68ff
Zegel Ipae;6319593b19d98e0008e9da7b
Cimas;6319593b19d98e0008e9da7b
Universidad Católica Sedes Sapentiae;63195c1c9bc8d900095683da
Universidad Nacional Federico Villarreal - Unfv;63195ccc8a691c00087c699e
Instituto Sise;63195f8fcfc3230008d973e2
Instituto Telesup;6319618c1c7bdc00081bd369
Universidad Privada Del Norte - Upn;6319635219d98e0008e9dd05
Instituto San Ignacio De Loyola - Isil;6319658d1c7bdc00081bd442
Universidad César Vallejo;6319696a19d98e0008e9def9
Universidad Privada Del Norte;63196ea59bc8d90009568889
Instituto Computrón;63196ea59bc8d90009568889
Instituto De Formación Bancaria - Ifb;631973088a691c00087c6f3e
Universidad De Barcelona;631975f48a691c00087c704f
Universidad De Barcelona;631975f48a691c00087c704f
Sise;631975f48a691c00087c704f
Universidad Católica Sedes Sapientiae;63197a058a691c00087c70f6
Cibertec;631980c29bc8d90009568cbb
Regina Decor Carmeli;631980c29bc8d90009568cbb
Universidad Jaime Bausate Y Meza;6319834acfc3230008d97c2d
Universidad Nacional De Educación Enrique Guzmán Y Valle - La Cantuta;6319d4a419d98e0008e9e855
Instituto Sise;631970e119d98e0008e9e008
Universidad Tecnológica Del Perú - Utp;6319ed481c7bdc00081be00c
Instituto De Formación Bancaria - Ifb;6319ed481c7bdc00081be00c
Isam;6319f23619d98e0008e9eac7
Instituto Cesca;6319f918c31a670008a5aab8
Universidad Nacional Federico Villarreal;631a060519d98e0008e9ee89
Adex;631a0a761c7bdc00081be6b7
Certus;631a0a84c31a670008a5b075
Universidad Nacional Mayor De San Marcos;631a0c5b9bc8d90009569a0b
Dgallia;631a10f219d98e0008e9f322
Bartender;631a10f219d98e0008e9f322
Idat;631a10f219d98e0008e9f322
Universidad Alas Peruanas;631a18851c7bdc00081becc3
Instituto Superior Sise;631a2fc88a691c00087c8c36
Universidad Privada Del Norte;631a385bc31a670008a5c351
Idat;631a3f051c7bdc00081bf65c
Universidad Privada Del Norte - Upn;631a42b1c31a670008a5c591
Universidad César Vallejo;631a46b419d98e0008ea0db4
Universidad Alas Peruanas - Uap;631a4d89c31a670008a5d0ba
Universidad Nacional José Faustino Sánchez Carrión;631a87ca9bc8d9000956d025
Universidad Nacional De La Amazonia Peruana - Unap;631a937167f46700086816ed
Universidad Ricardo Palma;631a9fad8ddb27000869af69
Senati;631aa33cbac1bc000908be1f
Instituto Superior Sise;631aa593469d5700083d41b2
Universidad César Vallejo;631aadcb1c56340008d6ae47
Universidad Tecnológica Del Perú;631b37501c56340008d6b7f0
Universidad Nacional Federico Villarreal;631b42ff756c7c0009647844
I.s.t.p Antenor Orrego Espinoza;631b42ff756c7c0009647844
Cesar Vallejo;631a58a18a691c00087ca0e0
Cesar Vallejo;631a58a18a691c00087ca0e0
Ifb Certus;631b42cd469d5700083d4e5a
Andre Vesalio;631b42cd469d5700083d4e5a
Universidad Privada Del Norte;631b49ddbac1bc000908cbba
Instituto Sise;631b50351c56340008d6bb32
Cibertec;631b50c01c56340008d6bb34
Universidad Inca Garcilaso De La Vega - Uigv;631b50c01c56340008d6bb34
Universidad Tecnologica Del Peru;631b5c451c56340008d6bcc1
Pontificia Universidad Católica Del Perú;631b596067f4670008682b46
Universidad Nacional Mayor De San Marcos;631b596067f4670008682b46
Cepeban;631b6664756c7c0009647ded
Instituto Cevatur;630fd6fe5a5f2e0009f8de7e
Icpna;6306d802594e18004af0f7b4
Universidad Nacional Mayor De San Marcos;6306d802594e18004af0f7b4
Certus;6306d63c594e18004af0d6ac
Certus;6306d63c594e18004af0d6ac
Certus;631ab7ed1c56340008d6b0ec
Idat;631bcfeabac1bc00090901ac
Universidad Tecnológica Del Perú;631be713756c7c000964a4c3
Certus;631c9d98bac1bc000909128f
Universidad Tecnológica Del Perú;631cce4a8ddb27000869fe8f
Universidad Privada San Juan Bautista;631ccfb68ddb27000869fe97
Instituto Idat;63195dad9bc8d90009568436
Universidad Nacional Del Callao;631ce60967f4670008686b9e
Universidad Cesar Vallejo;631d24df1c56340008d70886
Universidad Científica Del Perú - Ucsur;631d3bcc1c56340008d70aba
Centro Peruano De Estudios Bancarios - Cepeban;631d3bcc1c56340008d70aba
Sede Principal - Surco;631d4f6467f4670008687615
Fe Y Alegria N.19 Huaraz;631e569f67f46700086882cd
Univesidad Nacional Mayor De San Marcos;631eb2161c56340008d71f7a
Idiomas;631e0d02bac1bc0009092e1d
Universidad Privada Antenor Orrego;631e0d02bac1bc0009092e1d
Universidad Privada Del Norte;631f4e5367f4670008689418
Universidad Cesar Vallejo - Ucv;631f4250756c7c000964e3c2
Idat;631f5afe844cb4003f2ddb4f
Administracion De Empresas;631f6d2cbc7cdb000972a452
Universidad Privada Del Norte - Upn;631fb94bbac1bc0009096a76
Pamer;631fb94bbac1bc0009096a76
Universidad Privada Del Norte;631f9c0dec32bd0007ba453f
Universidad Mayor De San Marcos;631f9c0dec32bd0007ba453f
Universidad Privada Del Norte;631f5afe844cb4003f2ddb79
Ifb Certus;6306d853594e18004af104f4
Universidad Peruana De Ciencias Aplicadas;631ff421469d5700083df48f
Certus;631ff86067f467000868d2f6
Itn - Cibertec;63201345e5ee99003f13749b
Zegel Ipae;632033cc8ddb2700086a8572
Universidad Privada Del Norte - Upn;63201345e5ee99003f13743b
Instituto Tecnológico Del Norte  - Itn;63201345e5ee99003f13743b
Universidad Cesar Vallejo - Ucv;63201345e5ee99003f13743b
Universidad Privada Del Norte ( Upn );63201345e5ee99003f1375e5
Certus;63208bb2756c7c0009654f09
Isil;63208bb2756c7c0009654f09
Instituto De Formación Bancaria - Ifb;632092788ddb2700086a9cf0
Instituto Tecnológico De Maquinaria Pesada;63201345e5ee99003f1372eb
Instituto Idat;631f65a1bac1bc0009094a0e
Certus;6320b774e5ee99003f1552c9
Istpmaria Rosario Araoz Pinto;6320b774e5ee99003f15542b
Univ Cesar Vallejo;6320b774e5ee99003f15525d
Idat;6320b774e5ee99003f15525d
Telesup;6320b774e5ee99003f15525d
Certus;6320b774e5ee99003f1552f3
Universidad Privada Del Norte;63201345e5ee99003f1372b5
Instituto Cibertec;63201345e5ee99003f1372b5
Universidad San Juan Bautista;6320b774e5ee99003f1553bf
Icpna;6320b774e5ee99003f155257
Universidad Nacional De Educación Enrique Guzman Y Valle;6320b774e5ee99003f155257
Instituto De Educación Superior Tecnológico Público Argentina;6320b774e5ee99003f155257
Idat;6321097d8ddb2700086ae7ee
Instituto Superior Cibertec;6320b774e5ee99003f15540d
Alas Peruanas;632152dbdd74a600097821a9
Latino;632152dbdd74a600097821a9
Británico;632152dbdd74a600097821a9
Universidad Federico Villarreal;6321f446e5ee99003f166cc4
Universidad Nacional Del Callao;6321f446e5ee99003f166cb8
Colegio Parroquial San Vicente Ferrer;6321f446e5ee99003f166cb8
Universidad Privada Del Norte;63201345e5ee99003f1375bb
Universidad Ean;632099f7e5ee99003f14fae9
Universidad Federico Villarreal;632356b4e5ee99003f1779dd
Universidad Inca Garcilaso De La Vega;631d38fe469d5700083d9b0e
Universidad San Ignacio De Loyola;631d38fe469d5700083d9b0e
Cibertec;63201345e5ee99003f1374e3
Certus;632516be4df37200081bb82c
Universidad Nacional De San Martín;632356b4e5ee99003f1779e9
Cibertec;6328b6964df37200081c2259
Universidad Cientifica  Del Sur;63290f672ff5e80008d83c43
I.s.t.p Capeco;632882bba25306003fb01a98
Utp;6306d777594e18004af0ec7d
Universidad César Vallejo;632b232a35b6d50040d3452e
Instituto Idat;632c74527e473700401d463a
Universidad Cesar Vallejo - Ucv;632c74527e473700401d4670
Cesar Vallejo;632c74527e473700401d4652
Cepeban;632c74527e473700401d4652
Universidad Tecnológica Latinoamérica En Línea;632c74527e473700401d4646
Universidad Inca Garcilaso De La Vega;632c74527e473700401d4646
Colegio Salesiano San Francisco De Sales;632c74527e473700401d4646
Universidad Inca Garcilaso De La Vega;6306d8179fa239004bdf280f
Corazon Inmaculado School;6306d8179fa239004bdf280f
Univeridad Privada Del Norte;632c74527e473700401d4664
Cepeban - Centro Peruano De Estudios Bancarios;632c74527e473700401d4664
Instituto De Formación Bancaria - Ifb;632e17afe0486e000826b8fa
José Cayetano Heredia;633757fd7e473700402fbff9
Universidad Católica Sedes Sapientiae;6337bc26ea7d3a0008c7b250
Universidad Autónoma De Ica;633aff6832fb480008052f9d
Cesar Vallejo;633aff6832fb480008052fb1
Cesar Vallejo;633aff6832fb480008052fb1
Univesidad César Vallejo;633aff6832fb480008052fb9
Cepeban;633aff6832fb480008052fd8
Centro Peruanos De  Estudios Bancarios;633aff6832fb480008052fe0
Certus;633aff6832fb480008052fff
Universidad Privada Del Norte;633aff6832fb480008053005
Universidad Privada Del Norte;633aff6832fb480008053043
Instituto Tecnológico Cibertec;633aff6832fb48000805304d
Instituto Sise;633aff6832fb480008053036
Instituto De Formación Bancaria - Ifb;633aff6832fb480008053036
Zegel Ipae;633aff6832fb480008053071
I.s.t.p Carlos Cueto Fernandini;633aff6832fb480008053020
Senati;633aff6832fb480008053020
I.e.p Las Américas;633aff6832fb480008053020
Instituto Cibertec;633aff6832fb48000805309a
Sise;633aff6832fb4800080530b6
Instituto De Formación Bancaria Certus;633aff6832fb4800080530b6
Universidad Nacional Federico Villareal;633aff6832fb4800080530b6
Ie San Miguel;633aff6832fb4800080530b6
República De Cuba 2040;633aff6832fb4800080530f0
Universidad Tecnológica Del Peru;633aff6832fb4800080530a8
Isil;633aff6832fb4800080530c2
Instituto Superior Tecnológico Columbia;633aff6832fb4800080530c2
Instituto Ceintpro;633aff6832fb48000805308a
Univercidad Peruana De Los Andes;633aff6832fb48000805308a
Centro De Capacitacion Impakto;633aff6832fb48000805308a
Centro De Capacitacion Impakto;633aff6832fb48000805308a
Zegel Ipae;633aff6832fb480008053063
Zegel-ipae;633aff6832fb480008053063
Contabilidad;633aff6832fb4800080530e0
I.e Augusto B Leguia;633aff6832fb4800080530e0
Instituto Certus;633aff6832fb480008053122
Universidad Tecnológica Del Perú;633aff6832fb4800080530f8
Certus;633aff6832fb480008053081
Universidad Nacional De Tumbes - Unt;633aff6832fb480008053135
Santa Rosa;633aff6832fb4800080530d7
Fundacion Pachacutec;633aff6832fb480008053059
Universidad Nacional Del Callao Unac;633aff6832fb480008053059
Universidad Alas Peruanas;633aff6832fb4800080531d6
Certus;633aff6832fb48000805315c
Santa Rosa;633aff6832fb480008053223
Instituto Arzobipo Loayza;633aff6832fb4800080531a7
Jovenes Productivos;633aff6832fb4800080531a7
Instituto De Formación Empresarial;633aff6832fb4800080531a7
Colegio Estados Unidos;633aff6832fb4800080531a7
Certus;633aff6832fb4800080531f7
Iisep;633aff6832fb4800080531f7
I.e Ee.uu;633aff6832fb4800080531c5
I.e Ee.uu;633aff6832fb4800080531c5
Sise;633aff6832fb48000805316e
Iisep;633aff6832fb480008053183
I.e Fe Y Alegría N13;633aff6832fb480008053183
Inglés Basico Civime;633aff6832fb4800080531dd
Instituto Superior Privado Cevatur-peru;633aff6832fb4800080531dd
Colegio C.n.i “ La Alborada Francesa”;633aff6832fb4800080531dd
Utp;633aff6832fb48000805312b
Certus;633aff6832fb48000805312b
Isam;633aff6832fb48000805322b
Certus;633aff6832fb48000805322b
Instituto Telesup;633aff6832fb480008053149
Certus;633aff6832fb4800080531cc
Itsumo Isho;633aff6832fb4800080531cc
Universidad Cientifica Del Peru;633aff6832fb4800080531f0
Itae;633aff6832fb48000805320a
Universidad Nacional Mayor De San Marcos;633aff6832fb4800080531ff
Itp Cesca;633aff6832fb4800080531e8
Instituto Sise;633aff6832fb48000805319c
Universidad Alas Peruanas;633aff6832fb480008053270
Certus;633aff6832fb480008053266
Instituto De Formación Bancaria - Ifb;633aff6832fb480008053278
Paul Müller;633aff6832fb4800080531b6
I.e César Vallejo;633aff6832fb4800080531b6
Garcilaso De La Vega;633aff6832fb48000805327e
Garcilaso De La Vega;633aff6832fb480008053287
Ifb Certus;633aff6832fb4800080532a8
Isil;633aff6832fb4800080532b3
Universidad Cesar Vallejo;633aff6832fb4800080532bd
Certus;633aff6832fb4800080532c9
Universidad Privada Del Norte;633aff6832fb480008052f93
Instituto Sise;633aff6832fb4800080532da
Universidad Privada Del Norte;633aff6832fb4800080532e9
Cevatur Perú;633aff6832fb480008053211
Ceesma San Francisco;633aff6832fb480008053211
10029;633aff6832fb480008053211
Universidad Nacional Del Callao - Unac;633aff6832fb4800080532fb
Universidad Alas Peruanas;633aff6832fb48000805330e
Universidad Tecnológica Del Perú;633aff6832fb48000805331b
Universidad Privada Del Norte;633aff6832fb480008053327
Universidad Privada Del Norte - Upn;633aff6832fb48000805332e
Inca Garcilaso De La Vega;633b5803ea7d3a0008c824d9
Universidad San Ignacio Del Loyola;6306d802594e18004af0f8da
San Ignacio De Loyola;633fd4e0ed0d7a00076650fb
Ifb Certus;63102bd89bdb400009f4c393
Utp;63102ceb1d665a00087019b7
Instituto Certus;63103c869bdb400009f4c727
Uap;6310407c9bdb400009f4c7f6
Certus;631042e25a5f2e0009f9065a
Certus;631055a2516b7b0008ddc757
Idat;63109ec27e5d980009c7658b
Alas Peruanas;6310aabe516b7b0008ddcacf
Universidad Tecnológica Del Perú;6310bfd54253530009af4988
Instituto Superior Certus;6310bfd54253530009af4988
Universidad Privada Del Norte;6310cc964253530009af4d77
Instituto Cibertec;6310cc964253530009af4d77
Institución Británico;6310cc964253530009af4d77
Instituto De Formación Bancaria - Ifb;6310d006516b7b0008ddd289
Sise;6310d21d1d665a0008702d91
Miguel Grau Seminario;6310d21d1d665a0008702d91
Ifb Certus;6310d6415a5f2e0009f9172b
Universidad Peruana De Ciencias E Informatica;6310de515a5f2e0009f9198e
Certus;6310e0c31d665a0008703135
Universidad Tecnologica Del Perú;6310f5417e5d980009c78142
Certus;6310f5417e5d980009c78142
Universidad Privada Del Norte;631104575a5f2e0009f9304e
Senati;631110845a5f2e0009f938c0
Universidad Upc;63111c1c7e5d980009c797ab
Ifb Certus;63111c1c7e5d980009c797ab
Universidad Privada Del Norte;63112c8d9bdb400009f50857
Santo Tomas;63112c8d9bdb400009f50857
Universidad Cesar Vallejo;63113bbd4253530009af851d
Universidad Cesar Vallejo;63113bbd4253530009af851d
Universidad Tecnológica Del Perú;6311438c4253530009af889e
Cepeban;6311438c4253530009af889e
Certus;63115be24253530009af926a
Universidad Tecnológica Del Perú;63115f954253530009af9439
Cepeban;63115f954253530009af9439
Universidad De Ciencias Aplicadas;631168355a5f2e0009f95ad1
Cibertec;631168355a5f2e0009f95ad1
Universidad Privada Antenor Orrego;63116b965a5f2e0009f95cb3
Instituto Superior Tecnológico El Buen Pastor;631174228ad71a0008d6c10f
Universidad Privada Del Norte;63117268f4622c0008c17c3d
Certus;6311a72f6442660008f3540e
Universidad Privada Del Norte;63121bf803ed1f00085bed81
Certus;63121ec95073940008a1fb45
Instituto Cibertec;631221d40d11cc000ad2d035
Universidad San Agustín De Arequipa;6312222d0d11cc000ad2d040
I.p.s.t Cesca;63122fff8ad71a0008d6d77d
Upc;63121ff403ed1f00085bee9f
Certus;63121ff403ed1f00085bee9f
Idat;6312318f8ad71a0008d6d83c
Ricardo Palma;631242e803ed1f00085bfd05
Sise;631242e803ed1f00085bfd05
Institutoinstitutotecnico Superior De Administración De Empresas;631254698ad71a0008d6f0a7
Universidad  Privada  Del Norte;631254698ad71a0008d6f0a7
Idat;631255f08ad71a0008d6f147
Zegell Ipae;6312579d5073940008a2160b
Universidad Autonoma Del Peru;631260545073940008a21857
Ifb Certus;631261630d11cc000ad2ed9a
Senati;6312674b6442660008f37b34
Certus;6312639f8ad71a0008d6f49c
Ifb Certus;631270678ad71a0008d6f8d0
Inglés;631270678ad71a0008d6f8d0
De Emprendedores;6312743b5073940008a21f0c
Colegio Juan Valer Sandoval 6093;63127b5b6442660008f3838b
Istp Villa Maria;63127b5b6442660008f3838b
Certus;6312853a0d11cc000ad2fb60
Av Petty Thouar;631298dd5073940008a2308a
Instituto Superior Sise;6312a3340d11cc000ad307d1
Cibertec;63128e33844cb4003f22b782
Senati;63128e33844cb4003f22b782
Universidad Tecnológica Del Perú;6312a4a8e5ee99003f0868a4
Instituto De Formación Bancaria - Ifb;6312a4a8e5ee99003f086b38
Isil;6312a4a8e5ee99003f08584e
Instituto Sise;63128e34844cb4003f22c0b8
Inca Garcilaso De La Vega;6312a4a8e5ee99003f085d34
Universidad Cesar Vallejo - Ucv;6312a43d844cb4003f22de4c
Universidad Tecnológica Del Perú;6312a4a8e5ee99003f0863d0
Ifb Certus;6312a4a8e5ee99003f0863d0
